X,Y,FID,CountyName,PopulationCensus16,IGEasting,IGNorthing,Lat,Long,UniqueGeographicIdentifier,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,TimeStampDate
-7.21749999999997,52.5816,140,Kilkenny,99232,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,0,0,,2020/03/05 00:00:00+00
-7.34229999999997,52.9952000000001,141,Laois,84697,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,0,0,,2020/03/05 00:00:00+00
-7.99389999999994,54.1261000000001,142,Leitrim,32044,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,0,0,,2020/03/05 00:00:00+00
-8.74119999999994,52.5255000000001,143,Limerick,194899,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,0,0,,2020/03/05 00:00:00+00
-7.69519999999994,53.7325000000001,144,Longford,40873,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,0,0,,2020/03/05 00:00:00+00
-6.48699999999997,53.9161,145,Louth,128884,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1,0.775891499332733,,2020/03/05 00:00:00+00
-9.25369999999998,53.9191000000001,146,Mayo,130507,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,0,0,,2020/03/05 00:00:00+00
-6.71499999999997,53.6851,147,Meath,195044,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,0,0,,2020/03/05 00:00:00+00
-6.94519999999994,54.1857000000001,148,Monaghan,61386,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,0,0,,2020/03/05 00:00:00+00
-7.66069999999996,53.2632,149,Offaly,77961,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,0,0,,2020/03/05 00:00:00+00
-8.27349999999996,53.8008,150,Roscommon,64544,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,0,0,,2020/03/05 00:00:00+00
-8.53449999999998,54.1581,151,Sligo,65535,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,0,0,,2020/03/05 00:00:00+00
-7.92059999999998,52.6407,152,Tipperary,159553,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,0,0,,2020/03/05 00:00:00+00
-7.49349999999993,52.2035000000001,153,Waterford,116176,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,0,0,,2020/03/05 00:00:00+00
-7.42189999999994,53.5524,154,Westmeath,88770,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,0,0,,2020/03/05 00:00:00+00
-6.50369999999998,52.5164,155,Wexford,149722,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,0,0,,2020/03/05 00:00:00+00
-6.34419999999994,53.0205,156,Wicklow,142425,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,0,0,,2020/03/05 00:00:00+00
-6.83669999999995,52.7168,157,Carlow,56932,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,0,0,,2020/03/06 00:00:00+00
-7.29369999999994,53.9878,158,Cavan,76176,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,0,0,,2020/03/06 00:00:00+00
-8.98889999999994,52.8917000000001,159,Clare,118817,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,4,3.36652162569329,,2020/03/06 00:00:00+00
-8.63719999999995,51.9517000000001,160,Cork,542868,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1,0.184206842178946,,2020/03/06 00:00:00+00
-7.95999999999998,54.8989,161,Donegal,159192,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,0,0,,2020/03/06 00:00:00+00
-6.29199999999997,53.3605000000001,162,Dublin,1347359,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,2,0.148438537910089,,2020/03/06 00:00:00+00
-8.73619999999994,53.3705,163,Galway,258058,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,2,0.775019569244123,,2020/03/06 00:00:00+00
-9.56499999999994,52.1689000000001,164,Kerry,147707,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,0,0,,2020/03/06 00:00:00+00
-6.78369999999995,53.2380000000001,165,Kildare,222504,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,0,0,,2020/03/06 00:00:00+00
-7.21749999999997,52.5816,166,Kilkenny,99232,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,0,0,,2020/03/06 00:00:00+00
-7.34229999999997,52.9952000000001,167,Laois,84697,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,0,0,,2020/03/06 00:00:00+00
-7.99389999999994,54.1261000000001,168,Leitrim,32044,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,0,0,,2020/03/06 00:00:00+00
-8.74119999999994,52.5255000000001,169,Limerick,194899,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,0,0,,2020/03/06 00:00:00+00
-7.69519999999994,53.7325000000001,170,Longford,40873,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,0,0,,2020/03/06 00:00:00+00
-6.48699999999997,53.9161,171,Louth,128884,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1,0.775891499332733,,2020/03/06 00:00:00+00
-9.25369999999998,53.9191000000001,172,Mayo,130507,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,0,0,,2020/03/06 00:00:00+00
-6.71499999999997,53.6851,173,Meath,195044,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,0,0,,2020/03/06 00:00:00+00
-6.94519999999994,54.1857000000001,174,Monaghan,61386,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,0,0,,2020/03/06 00:00:00+00
-7.66069999999996,53.2632,175,Offaly,77961,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,0,0,,2020/03/06 00:00:00+00
-8.27349999999996,53.8008,176,Roscommon,64544,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,0,0,,2020/03/06 00:00:00+00
-8.53449999999998,54.1581,177,Sligo,65535,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,0,0,,2020/03/06 00:00:00+00
-7.92059999999998,52.6407,178,Tipperary,159553,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,0,0,,2020/03/06 00:00:00+00
-7.49349999999993,52.2035000000001,179,Waterford,116176,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,0,0,,2020/03/06 00:00:00+00
-7.42189999999994,53.5524,180,Westmeath,88770,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,0,0,,2020/03/06 00:00:00+00
-6.50369999999998,52.5164,181,Wexford,149722,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,0,0,,2020/03/06 00:00:00+00
-6.34419999999994,53.0205,182,Wicklow,142425,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,3,2.10637177461822,,2020/03/06 00:00:00+00
-6.83669999999995,52.7168,183,Carlow,56932,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,0,0,,2020/03/07 00:00:00+00
-7.29369999999994,53.9878,184,Cavan,76176,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,0,0,,2020/03/07 00:00:00+00
-8.98889999999994,52.8917000000001,185,Clare,118817,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,4,3.36652162569329,,2020/03/07 00:00:00+00
-8.63719999999995,51.9517000000001,186,Cork,542868,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,3,0.552620526536838,,2020/03/07 00:00:00+00
-7.95999999999998,54.8989,187,Donegal,159192,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,0,0,,2020/03/07 00:00:00+00
-6.29199999999997,53.3605000000001,188,Dublin,1347359,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,2,0.148438537910089,,2020/03/07 00:00:00+00
-8.73619999999994,53.3705,189,Galway,258058,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,3,1.16252935386619,,2020/03/07 00:00:00+00
-9.56499999999994,52.1689000000001,190,Kerry,147707,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,0,0,,2020/03/07 00:00:00+00
-6.78369999999995,53.2380000000001,191,Kildare,222504,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,0,0,,2020/03/07 00:00:00+00
-7.21749999999997,52.5816,192,Kilkenny,99232,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,0,0,,2020/03/07 00:00:00+00
-7.34229999999997,52.9952000000001,193,Laois,84697,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,0,0,,2020/03/07 00:00:00+00
-7.99389999999994,54.1261000000001,194,Leitrim,32044,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,0,0,,2020/03/07 00:00:00+00
-8.74119999999994,52.5255000000001,195,Limerick,194899,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,0,0,,2020/03/07 00:00:00+00
-7.69519999999994,53.7325000000001,196,Longford,40873,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,0,0,,2020/03/07 00:00:00+00
-6.48699999999997,53.9161,197,Louth,128884,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1,0.775891499332733,,2020/03/07 00:00:00+00
-9.25369999999998,53.9191000000001,198,Mayo,130507,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,0,0,,2020/03/07 00:00:00+00
-6.71499999999997,53.6851,199,Meath,195044,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,0,0,,2020/03/07 00:00:00+00
-6.94519999999994,54.1857000000001,200,Monaghan,61386,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,0,0,,2020/03/07 00:00:00+00
-7.66069999999996,53.2632,201,Offaly,77961,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,0,0,,2020/03/07 00:00:00+00
-8.27349999999996,53.8008,202,Roscommon,64544,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,0,0,,2020/03/07 00:00:00+00
-8.53449999999998,54.1581,203,Sligo,65535,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,0,0,,2020/03/07 00:00:00+00
-7.92059999999998,52.6407,204,Tipperary,159553,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,0,0,,2020/03/07 00:00:00+00
-7.49349999999993,52.2035000000001,205,Waterford,116176,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,0,0,,2020/03/07 00:00:00+00
-7.42189999999994,53.5524,206,Westmeath,88770,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,0,0,,2020/03/07 00:00:00+00
-6.50369999999998,52.5164,207,Wexford,149722,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,0,0,,2020/03/07 00:00:00+00
-6.34419999999994,53.0205,208,Wicklow,142425,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,3,2.10637177461822,,2020/03/07 00:00:00+00
-6.83669999999995,52.7168,209,Carlow,56932,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,0,0,,2020/03/08 00:00:00+00
-7.29369999999994,53.9878,210,Cavan,76176,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,0,0,,2020/03/08 00:00:00+00
-8.98889999999994,52.8917000000001,211,Clare,118817,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,4,3.36652162569329,,2020/03/08 00:00:00+00
-8.63719999999995,51.9517000000001,212,Cork,542868,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,4,0.736827368715784,,2020/03/08 00:00:00+00
-7.95999999999998,54.8989,213,Donegal,159192,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,0,0,,2020/03/08 00:00:00+00
-6.29199999999997,53.3605000000001,214,Dublin,1347359,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,3,0.222657806865134,,2020/03/08 00:00:00+00
-8.73619999999994,53.3705,215,Galway,258058,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,3,1.16252935386619,,2020/03/08 00:00:00+00
-9.56499999999994,52.1689000000001,216,Kerry,147707,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,0,0,,2020/03/08 00:00:00+00
-6.78369999999995,53.2380000000001,217,Kildare,222504,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,0,0,,2020/03/08 00:00:00+00
-7.21749999999997,52.5816,218,Kilkenny,99232,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,0,0,,2020/03/08 00:00:00+00
-7.34229999999997,52.9952000000001,219,Laois,84697,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,0,0,,2020/03/08 00:00:00+00
-7.99389999999994,54.1261000000001,220,Leitrim,32044,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,0,0,,2020/03/08 00:00:00+00
-8.74119999999994,52.5255000000001,221,Limerick,194899,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,0,0,,2020/03/08 00:00:00+00
-7.69519999999994,53.7325000000001,222,Longford,40873,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,0,0,,2020/03/08 00:00:00+00
-6.48699999999997,53.9161,223,Louth,128884,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1,0.775891499332733,,2020/03/08 00:00:00+00
-9.25369999999998,53.9191000000001,224,Mayo,130507,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,0,0,,2020/03/08 00:00:00+00
-6.71499999999997,53.6851,225,Meath,195044,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,0,0,,2020/03/08 00:00:00+00
-6.94519999999994,54.1857000000001,226,Monaghan,61386,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,0,0,,2020/03/08 00:00:00+00
-7.66069999999996,53.2632,227,Offaly,77961,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,0,0,,2020/03/08 00:00:00+00
-8.27349999999996,53.8008,228,Roscommon,64544,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,0,0,,2020/03/08 00:00:00+00
-8.53449999999998,54.1581,229,Sligo,65535,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,0,0,,2020/03/08 00:00:00+00
-7.92059999999998,52.6407,230,Tipperary,159553,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,0,0,,2020/03/08 00:00:00+00
-7.49349999999993,52.2035000000001,231,Waterford,116176,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,0,0,,2020/03/08 00:00:00+00
-7.42189999999994,53.5524,232,Westmeath,88770,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,0,0,,2020/03/08 00:00:00+00
-6.50369999999998,52.5164,233,Wexford,149722,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,0,0,,2020/03/08 00:00:00+00
-6.34419999999994,53.0205,234,Wicklow,142425,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,3,2.10637177461822,,2020/03/08 00:00:00+00
-6.83669999999995,52.7168,235,Carlow,56932,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,0,0,,2020/03/09 00:00:00+00
-7.29369999999994,53.9878,236,Cavan,76176,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,0,0,,2020/03/09 00:00:00+00
-8.98889999999994,52.8917000000001,237,Clare,118817,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,4,3.36652162569329,,2020/03/09 00:00:00+00
-8.63719999999995,51.9517000000001,238,Cork,542868,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,5,0.921034210894729,,2020/03/09 00:00:00+00
-7.95999999999998,54.8989,239,Donegal,159192,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,0,0,,2020/03/09 00:00:00+00
-6.29199999999997,53.3605000000001,240,Dublin,1347359,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,4,0.296877075820179,,2020/03/09 00:00:00+00
-8.73619999999994,53.3705,241,Galway,258058,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,5,1.93754892311031,,2020/03/09 00:00:00+00
-9.56499999999994,52.1689000000001,242,Kerry,147707,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,1,0.67701598434739,,2020/03/09 00:00:00+00
-6.78369999999995,53.2380000000001,243,Kildare,222504,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,0,0,,2020/03/09 00:00:00+00
-7.21749999999997,52.5816,244,Kilkenny,99232,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,0,0,,2020/03/09 00:00:00+00
-7.34229999999997,52.9952000000001,245,Laois,84697,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,0,0,,2020/03/09 00:00:00+00
