No Intervention,School Closure,Intense Lockdown,Relax Intervention 1,Relax Intervention 2,Relax Intervention 3,Lockdown Level 2,Lockdown Level 3,Lockdown Level 5,Pre-christmas Level 3,Holiday period,After-christmas Level 5
1.223376424,2.038720395,0.135279045,0.037608342,0.115635883,0.495193403,0.416961573,0.328502132,0.145635455,0.940348147,0.557498674,0.126911211
1.09021801,2.171188011,0.139663308,0.059411942,0.175882951,0.408858027,0.45273571,0.351566516,0.146492475,0.895243052,0.675711753,0.020461816
1.157840481,1.912055445,0.163331375,0.055663173,0.167286555,0.410258701,0.471939485,0.306877097,0.15746979,0.836409696,0.644446303,0.020336182
1.127295085,1.9193321,0.164580183,0.067077209,0.170977305,0.408449522,0.479741819,0.285194739,0.166504481,0.73783395,0.794050656,0.023350728
1.05968351,2.192998297,0.142918637,0.081431036,0.160368225,0.407082262,0.47438893,0.298276562,0.15825068,0.883536958,0.636110365,0.017772741
1.081949569,2.029210046,0.158477132,0.070844748,0.190391865,0.373320697,0.496999605,0.307251521,0.155587219,0.730379569,0.816105258,0.012029514
0.933370252,2.182592269,0.153009845,0.066688248,0.109645966,0.438755072,0.503003214,0.298288537,0.132563689,1.049216374,0.649911681,0.00534349
2.174600662,1.313930532,0.132551221,0.09287803,0.287626883,0.353429406,0.455776195,0.300653861,0.17780743,0.743328695,0.733135127,0.009533258
1.036948962,2.046623343,0.164583129,0.056612933,0.154137066,0.417090007,0.436149037,0.357252152,0.142766293,0.757861141,0.810232728,0.010755604
0.809670322,2.196296589,0.167494734,0.06232724,0.149552728,0.447755247,0.412637786,0.314675338,0.152589147,0.863981743,0.659566967,0.037320509
1.003268321,2.185536788,0.156706519,0.043471644,0.156703829,0.432455742,0.459927691,0.323848705,0.152813777,0.846617663,0.692673105,0.006257844
0.982471965,2.159299272,0.160058466,0.05838332,0.208780591,0.359562451,0.460333172,0.375524553,0.135305502,0.918179601,0.625717443,0.031372929
0.884371483,2.209160222,0.158777319,0.035876389,0.082224988,0.49208728,0.467768526,0.312748063,0.151593465,0.730876685,0.933145107,0.002802535
1.059224993,2.063883108,0.159606276,0.067132012,0.129715863,0.415915426,0.469055509,0.293494063,0.195477305,0.681158406,0.667044907,0.058549855
1.231455164,1.869299016,0.156631392,0.072660714,0.167882086,0.391155635,0.505054653,0.29488868,0.18510342,0.80551273,0.623289705,0.019068364
1.265210887,1.985810516,0.136687497,0.079412501,0.159344907,0.443113487,0.412496168,0.320177479,0.141578257,0.89439825,0.765962421,0.016827145
0.957192156,2.128756678,0.172769208,0.055766177,0.148924048,0.420428973,0.438416093,0.313350081,0.166653148,0.711025169,0.764574956,0.01871176
1.916165946,1.406555748,0.159100308,0.074400959,0.185132261,0.393494683,0.427201586,0.359601688,0.134360116,0.873638989,0.563058817,0.114630085
0.878892733,2.203464328,0.170843723,0.036055721,0.134221751,0.437116103,0.471569995,0.289164765,0.156641325,0.910337704,0.695046365,0.022283485
0.988513754,2.176418634,0.147661137,0.076054382,0.220781213,0.339270981,0.575317631,0.290881635,0.145211105,0.935456887,0.631418129,0.024747693
1.009204363,2.144679007,0.153655332,0.043709989,0.197733466,0.390720005,0.436199141,0.370704205,0.128202975,0.845661673,0.801552917,0.046053135
1.030127821,1.966184694,0.176544651,0.040811742,0.141921593,0.403966556,0.526311514,0.313670675,0.137811207,0.811922433,0.773394713,0.028534542
0.784350818,2.308865066,0.153215553,0.074690808,0.110615795,0.443368487,0.490086306,0.297925158,0.153739611,0.902891385,0.599572123,0.013338904
1.017704994,2.04315571,0.160223108,0.064455683,0.215182429,0.380918721,0.478700472,0.315231115,0.161768224,0.724655409,0.839767957,0.010063218
1.261653496,1.799483435,0.161953854,0.105979804,0.150013713,0.365777265,0.544694155,0.320257844,0.095336524,1.237760741,0.429713572,0.105906622
1.091521283,2.164691104,0.120029968,0.10643788,0.187207168,0.432465991,0.411027217,0.335102481,0.138593398,0.967813859,0.622090026,0.013898002
0.778390385,2.425665612,0.145438794,0.047404892,0.292293636,0.324379884,0.575423779,0.291773434,0.114348634,1.114926449,0.695627567,0.014612606
0.986674808,2.05739873,0.159111377,0.048495252,0.267818097,0.387209553,0.415776268,0.347494837,0.121379983,0.927300951,0.68678142,0.080215941
0.885338152,2.295727542,0.13288091,0.125582734,0.05380712,0.526634201,0.328875127,0.376009068,0.168835091,0.527865139,0.932481912,0.129047952
1.281903459,1.902247077,0.146858666,0.064812472,0.221911252,0.377457575,0.473249026,0.324351268,0.12680982,1.053800928,0.567689183,0.026317863
1.164366111,2.068024732,0.151293124,0.064644353,0.151984463,0.405594509,0.494736277,0.310717548,0.159891347,0.65182937,0.898089059,0.02534417
1.079289653,2.029780093,0.159870818,0.058635707,0.115728184,0.453102392,0.415256531,0.343415067,0.172143206,0.770184823,0.728742304,0.03129928
0.943151186,2.215600745,0.1541558,0.059368876,0.158599067,0.403782506,0.511680516,0.31756803,0.13900216,0.826333924,0.70014723,0.019422513
1.168365471,2.019188543,0.140013885,0.065856578,0.135191582,0.446994185,0.442461568,0.312598567,0.170027729,0.764139739,0.711400789,0.018517735
0.857685723,2.418269621,0.14013201,0.05938537,0.174479061,0.419778253,0.46395203,0.332056166,0.165284102,0.71713338,0.770308504,0.02668622
1.30732324,1.872412891,0.14533721,0.04444368,0.220556276,0.409649329,0.460995899,0.307126098,0.165470235,0.745864072,0.813957418,0.020206621
1.331595581,1.86025706,0.139145243,0.104112033,0.098295182,0.450750562,0.486868584,0.288905558,0.15594066,0.767411732,0.82140889,0.002897756
1.174363538,2.090433031,0.144533402,0.06125873,0.219393771,0.378525212,0.48029142,0.32517574,0.14515109,0.757879596,0.810805458,0.014723708
1.289056075,1.777399451,0.17472167,0.052239661,0.118893656,0.435725548,0.468241819,0.298484121,0.157754945,0.858009299,0.69579216,0.060431811
0.829674192,2.382199054,0.1544058,0.082532066,0.12739444,0.405138996,0.463267992,0.305416352,0.158798107,0.833621018,0.708059974,0.029267684
0.945678763,2.185877022,0.153214081,0.065540049,0.193433593,0.38575014,0.440382859,0.364440533,0.148890392,0.687642752,0.896658897,0.014895329
1.00898303,2.264843278,0.140305239,0.037736661,0.134123332,0.444191143,0.477619334,0.320171011,0.14715004,0.775401108,0.803146709,0.056710992
1.097572053,2.052536519,0.158479569,0.046110059,0.262101119,0.349564153,0.489747511,0.334493611,0.140359731,0.813952588,0.656731468,0.038594241
1.184670662,1.957559888,0.158697689,0.059762874,0.21824413,0.356430522,0.525326146,0.300915066,0.148032247,0.85824416,0.716740629,0.012755858
1.090452125,2.030018812,0.162404763,0.076895985,0.165566395,0.371179614,0.489074043,0.318054383,0.173036016,0.631232359,0.932429107,0.015788207
1.043034158,2.111695729,0.154280837,0.061066078,0.156203745,0.404319236,0.494913406,0.297084141,0.175282217,0.79238439,0.740532354,0.023602296
1.042831243,2.131078211,0.15838387,0.046621675,0.161205227,0.399352135,0.503058679,0.320688626,0.142008782,0.8291862,0.63325,0.02667286
0.923981537,2.082793177,0.164676913,0.085955999,0.131886319,0.414905425,0.467766455,0.313937207,0.144174635,0.84366784,0.750990647,0.023178797
0.999872987,2.068483588,0.157802214,0.043093777,0.171100722,0.414163382,0.514295067,0.295814079,0.123908887,0.943154764,0.630939621,0.138118019
1.041812316,2.075156596,0.158068842,0.070779161,0.190993028,0.324252188,0.612190949,0.302504674,0.143822356,0.947426562,0.630616653,0.006764207
0.973028027,2.119663278,0.155748372,0.039725477,0.220258459,0.414039907,0.438139745,0.342516396,0.12282601,0.987242646,0.647700694,0.021222749
1.367450595,1.856524968,0.1442115,0.071108952,0.20715738,0.387687087,0.435688687,0.378348614,0.122318237,0.985998245,0.597597373,0.016577847
0.679728002,2.554970408,0.14862916,0.043774907,0.13717175,0.457912908,0.409978033,0.367544967,0.116443955,1.02697443,0.651613112,0.041340731
0.812421979,2.280849897,0.158762294,0.062650809,0.064783948,0.510317776,0.40376565,0.323122194,0.159877136,0.854891802,0.629902922,0.059223932
1.040663694,2.024286366,0.153607364,0.073447186,0.162952566,0.417196126,0.472772366,0.297092279,0.167357623,0.846065833,0.608449465,0.022494935
0.904782023,2.202649026,0.141900703,0.067820357,0.216414825,0.431849039,0.360796274,0.375844348,0.156369957,0.71266981,0.884026648,0.015299673
1.139420621,1.855211781,0.181123006,0.01823739,0.143688494,0.45420455,0.461077488,0.28650535,0.178788489,0.810443409,0.71460556,0.020510105
1.355135149,1.837259136,0.148706932,0.056669114,0.217274023,0.382249305,0.488557717,0.338875936,0.105076907,1.030293025,0.634049124,0.007172782
1.02280245,2.010725714,0.173107306,0.043266831,0.167517254,0.416136835,0.45254172,0.291468174,0.173541963,0.826664108,0.723956806,0.019979938
1.318631866,1.884412224,0.141883569,0.050606523,0.283867334,0.361809046,0.482653204,0.302828075,0.163019649,0.818463128,0.612311249,0.096677285
1.196712589,2.056668202,0.141787851,0.036808402,0.203597276,0.404095136,0.500203565,0.282157806,0.172095456,0.863794678,0.698304382,0.027145418
1.151634063,2.032165273,0.14525159,0.040269407,0.201817535,0.423861815,0.481375053,0.295334549,0.146785487,0.816471036,0.765430099,0.021667856
0.774322607,2.269984015,0.173905199,0.078486501,0.119976251,0.430486105,0.425280747,0.329434451,0.117626861,1.133345998,0.555987997,0.025559017
1.209185792,2.077011878,0.134098454,0.053702931,0.169975291,0.419019487,0.488342226,0.318987055,0.160429378,0.694688563,0.795334613,0.020993701
0.88687248,2.190094833,0.178359877,0.048427585,0.154461322,0.393590346,0.494752878,0.307238776,0.121070553,1.019873865,0.721483842,0.014689742
1.014815223,2.212057461,0.137557737,0.045698405,0.172099629,0.442740561,0.452575307,0.291881103,0.177570779,0.821894206,0.665606708,0.020550451
1.091629605,2.001231546,0.16508995,0.05422098,0.107758331,0.461311465,0.409050435,0.351561511,0.157639683,0.839613681,0.682212079,0.012895246
1.052435415,2.120777809,0.15584063,0.046398447,0.131591969,0.414544833,0.502502961,0.336151329,0.126434848,1.098741354,0.561470969,0.028902375
1.066251643,2.25331874,0.136868783,0.041091233,0.077315781,0.534477787,0.391703978,0.318284137,0.185566408,0.651557334,0.85610419,0.007172269
1.036515262,2.135076205,0.1576776,0.048364219,0.150020777,0.422134392,0.477989511,0.276223263,0.198140685,0.637915566,0.871560848,0.024408098
1.220811258,1.993332305,0.150519209,0.07047389,0.15943388,0.406546384,0.488524386,0.280213783,0.174130051,0.835604943,0.776527276,0.017250775
1.278263804,1.964827923,0.134929833,0.052363182,0.185253128,0.431181518,0.443442044,0.326403521,0.145893452,0.935431936,0.675802179,0.006660212
0.981445997,2.083227986,0.157136082,0.072843079,0.168847396,0.37809401,0.555953181,0.280840312,0.138802941,0.900106128,0.734163927,0.017127239
0.950507511,2.199979314,0.15328015,0.065858757,0.167408227,0.406165868,0.477238945,0.321521955,0.131502919,1.001869301,0.625281668,0.015449568
1.11394531,1.99394782,0.156970006,0.056270462,0.188746046,0.398504154,0.489602287,0.304138981,0.169034549,0.699225439,0.801364733,0.006670562
1.139831247,1.897244933,0.160243982,0.064896475,0.150726021,0.438651073,0.421704922,0.331480493,0.152530092,0.77341138,0.7754817,0.054481414
1.162048368,2.017367317,0.153040898,0.02345036,0.092517143,0.502943036,0.435015457,0.297047307,0.189593775,0.705667139,0.581005012,0.114964549
1.177221908,1.908337848,0.16599685,0.031441476,0.168592886,0.416464009,0.500241961,0.284755534,0.141263639,0.899557347,0.7156769,0.003787715
0.957570648,2.133888279,0.151528308,0.088435831,0.17235228,0.385427983,0.506498565,0.303368783,0.139867025,0.850590236,0.731003985,0.010217384
1.121198034,2.019407869,0.161721306,0.040161814,0.167502011,0.40521412,0.468703436,0.322825902,0.144856287,0.922720386,0.704779362,0.015483593
1.460205054,1.677334139,0.146797237,0.091496543,0.231736122,0.363661312,0.51599103,0.266537868,0.179375432,0.67135437,0.966758496,0.00277294
1.54541109,1.720298457,0.129110617,0.065563101,0.265312466,0.413421905,0.389222675,0.353252372,0.130149032,0.857429541,0.77681186,0.021038791
1.073392031,2.018916065,0.16307355,0.046419594,0.188351492,0.402765016,0.461680509,0.325311323,0.137882062,0.934818135,0.681345358,0.017290041
1.265754284,1.832889109,0.169358971,0.05756058,0.216743385,0.348309285,0.512177873,0.291971338,0.166235891,0.79630556,0.789352772,0.01646228
1.025158987,1.986114563,0.158096545,0.099506418,0.196647493,0.355605763,0.536567228,0.277932482,0.144336818,0.851592236,0.791399991,0.006943973
1.427869619,1.683318476,0.14665523,0.083086503,0.201244274,0.395264041,0.478275506,0.311762585,0.162749879,0.881512303,0.677308996,0.00197375
0.96745858,2.203151099,0.158217515,0.049570828,0.163564114,0.428547752,0.432801697,0.312393575,0.163545722,0.817746381,0.746958821,0.013952552
0.993516479,2.007485191,0.168205758,0.022283535,0.200216855,0.408723143,0.482543974,0.314664061,0.146825383,0.771102181,0.787332691,0.088390007
0.929466617,2.183225956,0.157293994,0.056849212,0.186569105,0.405184488,0.480747477,0.307243257,0.161463976,0.749710875,0.802274539,0.01986719
0.85538629,2.445510203,0.12519923,0.078480751,0.20078866,0.401860434,0.472773945,0.294218357,0.161325435,0.887514386,0.61879789,0.012560636
0.994763012,2.173737794,0.166159291,0.054008132,0.100565802,0.442834371,0.432745269,0.334156372,0.152069832,0.973947501,0.614260849,0.00808367
1.090019228,2.06381598,0.151017597,0.039594939,0.128829258,0.483193168,0.413727002,0.324513021,0.14866071,0.695091296,0.84835259,0.083054979
0.820314538,2.239052671,0.178444049,0.065187889,0.135164897,0.360967501,0.546998122,0.32807996,0.123104553,0.9719525,0.711165204,0.013514973
1.103243653,2.010519009,0.166723158,0.061955553,0.167566907,0.371966525,0.497313445,0.356805676,0.13940605,0.808795863,0.763344312,0.018406574
1.238940352,1.799457747,0.173609613,0.047832888,0.158979672,0.431739279,0.431630511,0.32168212,0.160612322,0.812665499,0.633741261,0.033363845
1.062938933,2.062132401,0.170806913,0.040080296,0.164613895,0.405931111,0.473875012,0.284641748,0.179954314,0.766125105,0.74797871,0.019006308
1.070482731,2.156406675,0.157006317,0.045397051,0.158964323,0.420616066,0.438694075,0.350885181,0.143449103,0.802017391,0.742468756,0.034121989
0.94272647,2.205913056,0.159546243,0.03603408,0.150207659,0.418460021,0.492378595,0.312905647,0.139462086,0.980357875,0.717543955,0.004332518
1.137515058,2.009170614,0.144892576,0.075902189,0.17972458,0.408509711,0.466503126,0.303448807,0.195228116,0.586032378,0.857928507,0.011866641
0.761255892,2.470666724,0.150249216,0.046068192,0.127106071,0.412597,0.554187413,0.28636235,0.16497808,0.901773254,0.502429342,0.020681004
0.888936476,2.256528883,0.172865351,0.047577187,0.149234616,0.395910707,0.52044542,0.284868297,0.160297577,0.825481941,0.670856516,0.01759902
1.007919995,1.988669712,0.169730568,0.026105441,0.132040077,0.469659576,0.408573628,0.348771368,0.124495374,1.015417465,0.634079588,0.040328802
0.844156585,2.303639928,0.154332939,0.068801792,0.134174981,0.42015528,0.477866381,0.309026752,0.153808693,0.730512567,0.854875684,0.024084573
0.824454854,2.350977149,0.162595403,0.067475127,0.109818268,0.421970129,0.434543981,0.370860526,0.118854069,1.06837617,0.555914692,0.038504105
1.111845074,2.067186966,0.142434432,0.084135334,0.17607438,0.424110515,0.407198362,0.347733813,0.14291636,0.751146289,0.85306075,0.00960971
0.856532677,2.196674814,0.183766663,0.034082757,0.108145294,0.432453193,0.498509702,0.27951664,0.173287592,0.846977253,0.6256549,0.016291146
1.09801745,1.969804573,0.156260883,0.055190553,0.194001847,0.408423632,0.444207569,0.333545059,0.146678064,0.907248476,0.608506961,0.023996986
1.273277294,1.81086376,0.164049988,0.040089837,0.124027408,0.432227367,0.483942818,0.330267853,0.148289295,0.690702695,0.809674325,0.075929178
0.864733811,2.382396195,0.127936257,0.033702827,0.208509242,0.435853814,0.424042251,0.356608921,0.13757297,0.878590345,0.719130103,0.011617673
0.959918371,2.190497981,0.156036341,0.052891207,0.16118331,0.423114439,0.448728661,0.321414742,0.182015793,0.695609117,0.807674867,0.023441383
1.002388175,2.088340844,0.161081741,0.053648198,0.156267005,0.429632055,0.442270187,0.300463978,0.166351874,0.910532918,0.624623061,0.01394589
0.79572672,2.397076066,0.152443882,0.117616451,0.103286899,0.396583656,0.506353997,0.306736176,0.118256996,1.290592218,0.449979478,0.012870412
1.219546144,1.845467305,0.163819244,0.092228098,0.173031738,0.362531816,0.515326386,0.305931139,0.134585718,0.998813007,0.640433837,0.008285531
0.854094736,2.257826893,0.160386364,0.04604579,0.175005719,0.424681903,0.43920712,0.324876278,0.163334063,0.695442296,0.889562567,0.043264573
1.027473559,1.972159622,0.17604834,0.072832017,0.130420753,0.405265974,0.499587002,0.288275965,0.144315706,0.895435002,0.762566858,0.020956513
1.001783983,2.101539682,0.169759586,0.043896795,0.131595857,0.414808998,0.469681788,0.314807656,0.156778894,0.807287955,0.736904257,0.020636845
0.901311893,2.297410642,0.134778093,0.03037622,0.293401092,0.406045669,0.437224637,0.317761218,0.169893175,0.634698771,0.744895555,0.08029803
1.271038862,1.893936923,0.146655182,0.089402133,0.187627977,0.37562945,0.498570795,0.333477692,0.116037971,0.934360644,0.642235877,0.074994643
0.909858976,2.087583413,0.165763832,0.076359375,0.162487279,0.417032173,0.432349126,0.31509573,0.13393831,1.089541724,0.554931723,0.024878339
1.172672672,1.970804949,0.160927754,0.032458674,0.114979609,0.439943355,0.489994093,0.322445802,0.168044221,0.751043277,0.652493963,0.13703353
1.21314609,1.885855028,0.158942768,0.081637054,0.129459024,0.405357166,0.474178931,0.330014879,0.137503304,0.753176433,0.985093576,0.011219972
1.074127783,2.108745087,0.157923062,0.043076098,0.166541524,0.412688625,0.496726537,0.282902834,0.164222297,0.70790606,0.863990436,0.036932716
1.399815944,1.77500534,0.159564934,0.041846955,0.154834561,0.406686768,0.500418923,0.296646582,0.193539592,0.669412195,0.794154367,0.031084602
0.956134165,2.259121356,0.142609245,0.053754989,0.179247159,0.421097044,0.455499022,0.346103368,0.148321558,0.848689751,0.691470564,0.021289234
1.153985214,2.100604951,0.149981431,0.054952631,0.147934442,0.443399586,0.396202826,0.357468913,0.132003993,0.903187284,0.771980873,0.001815701
0.802266394,2.252443941,0.180141079,0.043347582,0.155979001,0.404895796,0.500391805,0.298798669,0.158713795,0.80484242,0.663820248,0.006970324
0.919512288,2.175676213,0.163189303,0.061200631,0.173741604,0.420842829,0.435139542,0.299853214,0.152185488,0.885114892,0.846476619,0.009413882
0.866063654,2.226009725,0.153138209,0.044419214,0.152546208,0.442693603,0.428253998,0.33903731,0.136727112,0.969504003,0.551695587,0.068392422
0.996667243,2.012065356,0.17863798,0.047116327,0.167672537,0.396287344,0.487251253,0.307391292,0.137002323,0.887022408,0.712738845,0.013773529
1.035657118,2.115598997,0.15764296,0.049117587,0.144498141,0.432294373,0.449374621,0.338943481,0.11424708,0.936163079,0.758527246,0.014880606
0.912348696,2.291084059,0.157806511,0.10254594,0.130440179,0.390500343,0.466819687,0.303773273,0.179387449,0.744845709,0.668890234,0.095481904
1.114875532,1.87094716,0.184350216,0.050813258,0.144092857,0.3842343,0.537745721,0.286655307,0.173324114,0.747530559,0.700360108,0.038687301
1.020299842,2.188280442,0.145734201,0.06842105,0.213287346,0.383594975,0.439296725,0.348814263,0.14688358,0.846060662,0.740638435,0.010696137
0.953406807,2.174447,0.156157685,0.058350629,0.173151995,0.402727048,0.478269532,0.301867328,0.170690883,0.724465872,0.780758591,0.019334262
0.955200558,2.149805626,0.169132523,0.082199194,0.123768453,0.395346539,0.485639434,0.281953772,0.213659255,0.570524242,0.92426146,0.018534702
1.214217557,2.000611078,0.145794736,0.064805855,0.207941207,0.401654113,0.418443055,0.336614875,0.192376588,0.615449597,0.750392896,0.016489571
1.064268203,2.027682463,0.161614928,0.059035478,0.178868001,0.386440243,0.521293332,0.297026394,0.141714567,0.945003221,0.611590119,0.022838548
0.71060723,2.433582613,0.157838525,0.078242196,0.090330296,0.432445532,0.497602431,0.310729835,0.177097591,0.721378607,0.641212707,0.091192085
1.264671872,1.869658727,0.146563276,0.048657274,0.096988541,0.49421594,0.454224704,0.323813732,0.153871917,0.787983015,0.580970492,0.027419674
0.976047788,2.117748929,0.17421587,0.036017063,0.118251711,0.451814848,0.413543742,0.341132974,0.110374334,1.201511503,0.588259678,0.002498252
1.076606775,2.1599349,0.13867126,0.045361449,0.230337783,0.40023147,0.43171793,0.349917964,0.151013786,0.800917012,0.770017272,0.022131852
1.419875483,1.940008357,0.119697661,0.122917568,0.1902444,0.391109929,0.471029633,0.321720254,0.148542315,0.82648749,0.634752139,0.015110387
0.999326884,2.161629977,0.16194402,0.057697695,0.143344853,0.393609939,0.51100829,0.304613707,0.161991624,0.816137519,0.748053711,0.017617217
1.196586464,2.11686963,0.128257373,0.05983795,0.283567632,0.36060245,0.489996207,0.29118187,0.166935505,0.792423182,0.828973167,0.011747435
0.999806457,2.094247188,0.156947006,0.087428751,0.100777065,0.432026832,0.478562905,0.324145537,0.119901605,0.91482327,0.766265479,0.010522485
1.144278636,2.11154719,0.152756092,0.047554732,0.161906516,0.407104344,0.457958892,0.346748252,0.119105888,1.013241749,0.607116078,0.089986809
0.919226309,2.231381403,0.15629805,0.056717474,0.169260674,0.405694316,0.465697545,0.339483226,0.139054929,0.822492574,0.794579203,0.03195546
1.137529783,2.022755813,0.147198862,0.14439865,0.196815303,0.321051856,0.496755787,0.331277838,0.112955528,1.200902244,0.561754183,0.012380499
0.974310352,2.187111929,0.159541421,0.044248128,0.138613464,0.431349347,0.447343605,0.346079441,0.120453976,1.130457598,0.544305022,0.009390896
1.030637158,2.066228072,0.162392028,0.079968786,0.213298162,0.363523473,0.41519275,0.367366946,0.141555054,0.91952516,0.605909621,0.00871961
1.222642607,1.944476696,0.149276646,0.061185524,0.146720624,0.431167316,0.452701212,0.341158905,0.141121271,0.9384505,0.585071109,0.065695703
1.070141739,1.971933044,0.156992427,0.079328983,0.168760371,0.356005388,0.559426302,0.314281111,0.148757284,0.772568523,0.847671206,0.008988852
0.912386568,2.233129446,0.156997261,0.024490549,0.101264008,0.477399236,0.449993712,0.317717946,0.176437498,0.80243572,0.592231342,0.035353081
1.281820057,1.893784016,0.148957186,0.113749471,0.135784922,0.410876318,0.454729863,0.28583091,0.181768648,0.695771092,0.898279742,0.019522683
1.391210698,1.764953079,0.148801444,0.071666815,0.172237856,0.420659831,0.434314815,0.33301727,0.158165843,0.680377479,0.886674372,0.019989947
1.025165575,2.135833221,0.146927071,0.07004726,0.173765916,0.420635849,0.455268586,0.282793365,0.190287189,0.633495316,0.863139489,0.017924152
0.892341731,2.222975791,0.16396765,0.026106165,0.150018798,0.437824015,0.478945679,0.331724899,0.115119604,1.018203195,0.564112911,0.095751906
1.047364291,2.010178717,0.159261161,0.051049424,0.170088433,0.444924851,0.395364295,0.360979167,0.108022181,0.989922156,0.737054583,0.00639969
0.853814615,2.120091231,0.177427784,0.026790581,0.157751307,0.410379385,0.485068686,0.337140388,0.149487012,0.799150421,0.76610639,0.033697331
0.77620619,2.353797867,0.157817646,0.114330027,0.159049871,0.361276394,0.499768724,0.316484695,0.15384602,0.729139774,0.887581541,0.005271516
1.0016076,2.082977883,0.155071303,0.053944804,0.183081664,0.397075996,0.516127285,0.300641939,0.169792493,0.649639944,0.794197764,0.026343814
1.284010724,1.851184195,0.155881128,0.058372528,0.241599708,0.371636677,0.459518056,0.325346384,0.153682491,0.887302397,0.629981217,0.010876774
1.014803012,2.233059809,0.14853525,0.05265488,0.183203321,0.386177903,0.52962848,0.309342644,0.159897147,0.671996221,0.865517645,0.016515904
1.139881047,1.864631462,0.170375661,0.048544394,0.13947907,0.416503327,0.499153343,0.329922422,0.129162711,0.982999724,0.644914788,0.010790356
1.106151765,2.090642502,0.142751533,0.056842067,0.190344936,0.395063127,0.490795932,0.32101912,0.162966237,0.734169156,0.887248567,0.009915995
1.030483443,2.191121827,0.151283599,0.043962673,0.151785257,0.43929614,0.461929373,0.283787605,0.164005574,0.812471262,0.840247717,0.033834881
1.111676064,2.107495405,0.144883548,0.060691984,0.147411387,0.414456816,0.506828317,0.302516549,0.111202619,1.098799885,0.594298341,0.027746203
0.887604516,2.208868176,0.165158112,0.05751849,0.101051785,0.455296483,0.432586942,0.308991432,0.17107946,0.799908794,0.687927087,0.01094505
0.967879631,2.142557234,0.151056582,0.0578442,0.166291562,0.425399516,0.447534246,0.35404433,0.110457862,0.920630764,0.757062028,0.000803742
1.080797916,1.993157921,0.164579238,0.060630317,0.164649918,0.377661978,0.511212526,0.293910789,0.174838363,0.794836667,0.650351462,0.01772454
1.086229337,2.148200242,0.139363056,0.055245075,0.205597036,0.388445444,0.509811964,0.272469658,0.188128812,0.689962653,0.852572185,0.018578486
1.115629833,2.048960129,0.149258991,0.092016597,0.182244021,0.360275277,0.505692535,0.312428944,0.157486225,0.86805041,0.670396247,0.016912867
0.896784671,2.12266926,0.167435441,0.060165902,0.188037898,0.403151319,0.454366686,0.304205577,0.158674126,0.833649293,0.755812171,0.017932497
1.122492145,2.064204849,0.150052227,0.057123967,0.160747688,0.405841636,0.499477824,0.327002782,0.133037005,0.945042241,0.676553104,0.011417144
0.865923343,2.180276023,0.154093501,0.076701628,0.155213605,0.423815968,0.419382724,0.359379787,0.146628965,0.815464221,0.686557125,0.034450573
1.05288648,2.206662715,0.138769165,0.046442625,0.213496812,0.423769164,0.413935357,0.347255966,0.124921289,0.937587997,0.710864212,0.017251558
1.212563321,1.961258421,0.15490114,0.060248236,0.243204085,0.36305927,0.469930627,0.304267101,0.189666362,0.556104881,0.88858519,0.032043215
1.108824076,2.181936451,0.132172772,0.067223232,0.13430594,0.461408755,0.434234597,0.320117799,0.163311497,0.921011006,0.5497185,0.067159193
1.277742109,1.975993445,0.134433678,0.06548215,0.198877608,0.409674235,0.46685855,0.301934034,0.182861702,0.741152462,0.713539449,0.013079325
1.123678174,2.028853092,0.146877289,0.072257256,0.171292751,0.413388227,0.461919623,0.304462846,0.15347186,0.950451602,0.662477692,0.009909748
1.177103794,2.089718372,0.138020584,0.048067559,0.148572354,0.460435601,0.42385959,0.304729301,0.178312995,0.734462572,0.758711983,0.030356815
0.925327566,2.25796341,0.159600705,0.05699213,0.133104207,0.434094107,0.456491586,0.316526379,0.173055527,0.730359666,0.703295209,0.022820101
0.830797355,2.184819544,0.166690076,0.099002691,0.09600817,0.434454358,0.429351056,0.354173032,0.113469908,0.977923432,0.667031413,0.031650938
1.087543598,1.998336602,0.149803425,0.059226281,0.164444539,0.457377349,0.413484257,0.336174148,0.149374243,0.794672028,0.714006176,0.020522761
1.025130487,2.177938239,0.137839629,0.083933394,0.193707027,0.393391117,0.475535668,0.294432602,0.173490206,0.840178945,0.689599321,0.053575059
0.978038204,2.106366018,0.158572387,0.060849026,0.179296815,0.400320341,0.464685147,0.350646172,0.125557599,0.913407336,0.663505429,0.014977404
0.738495891,2.509896857,0.151632677,0.059082896,0.182824242,0.396070501,0.474357444,0.30158007,0.16895499,0.843292698,0.580937772,0.023654432
1.22123986,2.035211828,0.155527327,0.067744767,0.20009756,0.351504652,0.523183023,0.283367514,0.193117987,0.706382652,0.668433661,0.094440082
1.129202234,1.986648747,0.159664783,0.043959362,0.1815234,0.41018876,0.471133878,0.324349805,0.136294111,0.863496934,0.661338391,0.027457766
0.961764852,2.310863611,0.140721669,0.052944448,0.164106584,0.456215858,0.391298745,0.354256123,0.14464954,0.78328853,0.84541374,0.006162912
0.927407099,2.305832475,0.146766252,0.040607724,0.161057158,0.408070948,0.529192671,0.270223864,0.196760812,0.580097263,1.024813946,0.017099667
1.110996529,2.025132282,0.155637093,0.089183471,0.108880538,0.435458963,0.450454822,0.2855502,0.181120705,0.6888956,0.973235989,0.006460335
